Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite32,0.9559738676420638,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap32,0.9903383771775458,0.9030303030303028,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS32,0.6668696735676678,0.6121212121212121,0.6139955371626687,0.4222222222222222,0.0,0.5,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)32,0.7948570076696886,0.6848484848484848,0.9116996469875738,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC32,0.9408077181173855,0.8909090909090909,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite64,0.9855054645407167,0.9272727272727272,1.0,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap64,0.9975112581276252,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS64,0.9803411619539706,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)64,0.774910754921061,0.406060606060606,0.9051381920068868,0.28888888888888886,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC64,0.9621219710470544,0.8060606060606059,0.9609301079699,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite100,0.9884231291634684,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap100,0.996286189386077,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS100,0.9885745274353511,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)100,0.8693923279778519,0.6848484848484848,0.9116996469875738,0.6,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC100,0.9800411326633499,0.8666666666666665,0.9609301079699,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,LOO,0.9266621337104324,0.6,1.0,0.4666666666666666,1.0,1.0,1.0,0.6,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,ContextCite32,0.9985994599935963,0.8545454545454544,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,KernelShap32,0.9961931660062441,0.6969696969696969,0.9925750364738997,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
