Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite32,0.9356563279984011,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap32,0.9209483656420352,0.8909090909090909,0.9867780791683753,0.7777777777777777,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS32,0.7152209585624952,0.7212121212121211,0.8629661217352985,0.5111111111111111,0.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)32,0.7940993671012542,0.24848484848484845,0.6993831643569293,0.24444444444444444,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC32,0.9038034022550729,0.7575757575757575,0.9709483880660661,0.6444444444444444,1.0,0.5,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite64,0.911403933644383,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap64,0.976342166289808,0.9030303030303028,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS64,0.9413029044768071,0.7575757575757575,1.0000000000000002,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)64,0.9296861996679309,0.8666666666666665,0.9502447843264015,0.7333333333333333,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC64,0.9676261875563064,0.9393939393939393,0.9867780791683753,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,ContextCite100,0.9529349085544337,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,KernelShap100,0.980629122668121,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,WSS100,0.9788163134912691,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,BetaShap (U)100,0.9279948148756354,0.8060606060606059,0.9502447843264015,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,TMC100,0.9789256030854209,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
0,What are the two primary materials used to construct a Xylotian 'Sky-Skiff' hull?,LOO,0.7648240532122852,0.10303030303030303,0.7262076622945484,0.1111111111111111,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,ContextCite32,0.998254688039924,0.8060606060606059,0.9907896785767518,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,KernelShap32,0.9978627270622948,0.6848484848484848,1.0000000000000002,0.6,1.0,1.0,1.0,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,WSS32,0.847180123779909,0.43030303030303024,0.9458633987428293,0.28888888888888886,0.0,1.0,0.6666666666666666,0.4,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,BetaShap (U)32,0.9929639443193257,0.6121212121212121,0.9967827844849091,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,TMC32,0.9961082663823119,0.8787878787878788,0.9967827844849091,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,ContextCite64,0.9993655337473117,0.8787878787878788,0.9967827844849091,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,KernelShap64,0.9987239243496717,0.6727272727272726,1.0000000000000002,0.5555555555555555,1.0,1.0,1.0,0.6,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,WSS64,0.9989450344590645,0.8424242424242423,0.9967827844849091,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,BetaShap (U)64,0.9890532860877148,0.7575757575757575,0.9967827844849091,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,TMC64,0.9985602991653991,0.9393939393939393,0.9967827844849091,0.8222222222222221,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,ContextCite100,0.9990494591842326,0.8181818181818182,0.9907896785767518,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,KernelShap100,0.9993134763199796,0.9272727272727272,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,WSS100,0.9993247371058693,0.8545454545454544,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,BetaShap (U)100,0.9885325580893704,0.8303030303030302,0.9967827844849091,0.6888888888888888,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,TMC100,0.9989937138487213,0.9636363636363635,0.9967827844849091,0.8666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
1,What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,LOO,0.9977891761846257,0.5151515151515151,1.0000000000000002,0.4222222222222222,1.0,1.0,1.0,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,ContextCite32,0.9907988767535736,0.8424242424242423,0.9930276700544025,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,KernelShap32,0.9956407293338052,0.7212121212121211,0.9875288788269353,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,WSS32,0.8296432209909008,0.6242424242424242,0.930652447330998,0.4666666666666666,0.0,1.0,1.0,0.6,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,BetaShap (U)32,0.9855808305007867,0.6484848484848483,0.9930276700544025,0.4666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,TMC32,0.9853748263252057,0.6848484848484848,0.9930276700544025,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,ContextCite64,0.99819191988678,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,KernelShap64,0.9980454377804426,0.7333333333333332,1.0,0.6,1.0,1.0,1.0,0.8,1,1.0,10
2,What are the two key functions of 'Symbiotic Spores' in Xylotian terraforming pods?,WSS64,0.9990217733540909,0.9272727272727272,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
