Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,ContextCite32,0.8882620139667141,0.9272727272727272,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,KernelShap32,0.8995245983478665,0.8303030303030302,0.945164157301494,0.6444444444444444,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,BetaShap (U)32,0.923993178223546,0.9151515151515152,0.9593721675984773,0.7777777777777777,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,TMC32,0.9463937276622051,0.9636363636363635,0.9593721675984773,0.911111111111111,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,ContextCite64,0.9764097057333851,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,KernelShap64,0.9703442575597148,0.8424242424242423,0.9593721675984773,0.6444444444444444,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,BetaShap (U)64,0.9190288441372649,0.9151515151515152,0.9964307738719644,0.7777777777777777,1.0,0.5,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,TMC64,0.9610326877702486,0.9757575757575757,0.9964307738719644,0.911111111111111,1.0,0.5,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,ContextCite100,0.9834663534764793,0.9151515151515152,0.9543152028746675,0.7777777777777777,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,KernelShap100,0.990217560410962,0.9151515151515152,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,BetaShap (U)100,0.9096362253027476,0.8545454545454544,0.9964307738719644,0.6444444444444444,1.0,0.5,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,TMC100,0.9649413487604044,0.9393939393939393,0.9964307738719644,0.8222222222222221,1.0,0.5,1.0,1.0,1,1.0,10
0,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,LOO,0.8107531264853821,0.7212121212121211,0.9387829782874679,0.5111111111111111,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,ContextCite32,0.979115526438756,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,KernelShap32,0.9885660730181286,0.7818181818181817,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,BetaShap (U)32,0.6496169528950799,0.3939393939393939,0.9850093232708109,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,TMC32,0.9580104026306888,0.5151515151515151,0.9850093232708109,0.37777777777777777,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,ContextCite64,0.994104350147015,0.7212121212121211,1.0,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,KernelShap64,0.9975169382645245,0.9393939393939393,1.0,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,BetaShap (U)64,0.7051486486532577,0.19999999999999998,0.9113058880425844,0.15555555555555553,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,TMC64,0.9809197924866736,0.6848484848484848,0.9113058880425844,0.5555555555555555,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,ContextCite100,0.9986671013474581,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,KernelShap100,0.998939394650003,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,BetaShap (U)100,0.7891263112299877,0.7212121212121211,0.9113058880425844,0.6,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,TMC100,0.9873592940083823,0.8181818181818182,0.9697144785481192,0.6888888888888888,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
1,What kind of energy does the 'Stellar Converter' on the planet Xylos produce?,LOO,0.9770823096880148,0.6121212121212121,0.9302220159918178,0.4666666666666666,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,ContextCite32,0.9481910048739928,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,KernelShap32,0.9894969680089951,0.9393939393939393,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,BetaShap (U)32,0.6691342544848242,0.4545454545454545,0.8933738400304003,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,TMC32,0.9267326658531008,0.9151515151515152,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,ContextCite64,0.9772815602103526,0.7575757575757575,0.9898852435833145,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,KernelShap64,0.9902014287646514,0.9393939393939393,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,BetaShap (U)64,0.7349512853405965,0.7333333333333332,0.8933738400304003,0.5555555555555555,0.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,TMC64,0.9866103976997371,0.8787878787878788,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,ContextCite100,0.991036407509971,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,KernelShap100,0.9961015488488953,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,BetaShap (U)100,0.8107232826215727,0.7212121212121211,0.8668249833818519,0.5555555555555555,0.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,TMC100,0.9935593586066265,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
2,What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,LOO,0.9671950806078927,0.7333333333333332,1.0000000000000002,0.6,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,ContextCite32,0.9879869554172354,0.8060606060606059,0.9774060263157547,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,KernelShap32,0.9925909845064291,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.6,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,BetaShap (U)32,0.969037870907306,0.5151515151515151,0.9461536308400382,0.4222222222222222,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,TMC32,0.9877131236757433,0.8666666666666665,1.0,0.6888888888888888,1.0,1.0,1.0,0.6,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,ContextCite64,0.9909465865793992,0.8545454545454544,0.987220118342932,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,KernelShap64,0.9932034028278034,0.9272727272727272,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,BetaShap (U)64,0.9095315163365119,0.5030303030303029,0.9559677228672155,0.4222222222222222,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,TMC64,0.9947026243893076,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,ContextCite100,0.9949744785435755,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,KernelShap100,0.9940911137705816,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,BetaShap (U)100,0.9004306201808838,0.8303030303030302,0.9555432090677212,0.6888888888888888,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,TMC100,0.9938587020660655,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the main function of the device known as the 'Chrono-Regulator'?,LOO,0.9760642505840776,0.6363636363636362,0.987220118342932,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,ContextCite32,0.9810995759430101,0.709090909090909,0.9892240006565083,0.6,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,KernelShap32,0.9894484608200116,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,BetaShap (U)32,0.9160708492996721,0.7696969696969697,0.9978686343927212,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,TMC32,0.9872480391948215,0.8424242424242423,0.9978686343927212,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,ContextCite64,0.9985864744834221,0.9878787878787878,0.9978686343927212,0.9555555555555554,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,KernelShap64,0.997787015901509,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,BetaShap (U)64,0.8980203907234491,0.5272727272727272,0.9978686343927212,0.37777777777777777,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,TMC64,0.9836422817050873,0.9151515151515152,0.9892240006565083,0.7777777777777777,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,ContextCite100,0.9988438759101863,0.9515151515151514,0.9978686343927212,0.8666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,KernelShap100,0.9965670307363677,0.9151515151515152,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,BetaShap (U)100,0.8829924757515081,0.5636363636363636,0.9978686343927212,0.4222222222222222,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,TMC100,0.9833935640649748,0.9030303030303028,0.9892240006565083,0.7333333333333333,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
4,What are the 'Floating Islands of Aeridia' made of?,LOO,0.9755647989735083,0.5272727272727272,0.9449785644498204,0.37777777777777777,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,ContextCite32,0.9695234761884819,0.8787878787878788,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,KernelShap32,0.9723099920629104,0.6727272727272726,1.0000000000000002,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,BetaShap (U)32,0.9950180956162575,0.6727272727272726,1.0000000000000002,0.5555555555555555,1.0,1.0,1.0,0.6,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,TMC32,0.9965338903552134,0.8181818181818182,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,ContextCite64,0.9952946525978258,0.8060606060606059,0.9936786303233592,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,KernelShap64,0.9965965705719408,0.6606060606060605,0.9858479524907889,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,BetaShap (U)64,0.9692864076069738,0.6363636363636362,0.9021505414492091,0.5111111111111111,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,TMC64,0.9901643071735629,0.9757575757575757,0.9975852772952603,0.911111111111111,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,ContextCite100,0.9976043429823418,0.9151515151515152,0.9975852772952603,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,KernelShap100,0.997355770084275,0.7454545454545454,1.0000000000000002,0.6444444444444444,1.0,1.0,1.0,0.6,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,BetaShap (U)100,0.9663141477476855,0.6242424242424242,0.8958291717725683,0.5111111111111111,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,TMC100,0.9878165397816168,0.9272727272727272,0.9975852772952603,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
5,What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,LOO,0.976485093728195,0.2727272727272727,0.8910455347420878,0.19999999999999998,1.0,0.5,0.6666666666666666,0.4,1,1.0,10
