Question_Index,Query,Method,Pearson,Spearman,Num_Items
0,"""Girls Girls"", was released by Atlantic Records founded by who?",ContextCite32,0.987532969293566,0.8875420937728943,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",WSS32,0.9876644423284904,0.8875420937728943,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",ContextCite64,0.9821636875234282,0.6139845991168652,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",WSS64,0.9837201402559288,0.7416447632896789,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",ContextCite100,0.9893104661691698,0.857146816588891,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",WSS100,0.9902396186311117,0.857146816588891,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",TMC32,0.989025118364433,0.8997002046464956,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",BetaShap (U)32,0.9338325699800116,0.8753839828992931,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",TMC64,0.9964976721828107,0.8997002046464956,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",BetaShap (U)64,0.9794588960664898,0.8936211492096949,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",TMC100,0.9965277118061993,0.960490759014502,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",BetaShap (U)100,0.9904458564971887,0.9240164263936982,10
0,"""Girls Girls"", was released by Atlantic Records founded by who?",LOO,0.97380206366831,0.47560975609756095,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,ContextCite32,0.9980245034362641,0.8632258720256917,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,WSS32,0.9979801551025113,0.8632258720256917,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,ContextCite64,0.9974055204104876,0.8814630383360937,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,WSS64,0.9973155419431884,0.9118583155200968,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,ContextCite100,0.9983331984572886,0.8632258720256917,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,WSS100,0.998294361451665,0.9483326481409007,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,TMC32,0.9980469428740294,0.6747751534848716,10
1,What is the name of the character in Quantico played by the same actor who starred in Tower Block?,BetaShap (U)32,0.9706950266226013,0.4255338805760452,10
