Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
0,What kind of energy does the facility hovering the planet Xylos produce?,ContextCite32,0.9819350507344765,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,KernelShap32,0.9722004416623609,0.7575757575757575,0.9511759556487156,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,WSS32,0.9566778069150542,0.4787878787878787,0.9302053716303483,0.37777777777777777,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,BetaShap (U)32,0.9353607434014378,0.7939393939393938,0.9350638722056703,0.6444444444444444,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,TMC32,0.9573642647410513,0.9030303030303028,0.9976094555851732,0.7777777777777777,1.0,0.5,1.0,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,ContextCite64,0.9949689403297568,0.9272727272727272,1.0,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,KernelShap64,0.990068166859207,0.8545454545454544,0.9511759556487156,0.6888888888888888,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,WSS64,0.9974017867408602,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,BetaShap (U)64,0.9315245384381393,0.7575757575757575,0.9976094555851732,0.6,1.0,0.5,1.0,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,TMC64,0.993624020759896,0.9393939393939393,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,ContextCite100,0.9922274586043733,0.8666666666666665,1.0,0.6888888888888888,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,KernelShap100,0.9918918288064063,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,WSS100,0.9953571670018403,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,BetaShap (U)100,0.9240974389516424,0.7575757575757575,0.9976094555851732,0.6,1.0,0.5,1.0,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,TMC100,0.9961434522366708,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
0,What kind of energy does the facility hovering the planet Xylos produce?,LOO,0.984624354151328,0.5636363636363636,0.9371307021376855,0.4666666666666666,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,ContextCite32,0.8794699143436545,0.8666666666666665,0.8855882837698275,0.6888888888888888,1.0,0.5,0.3333333333333333,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,KernelShap32,0.9557270533761213,0.9151515151515152,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,WSS32,0.3993675014553598,0.5272727272727272,0.7877026510927535,0.37777777777777777,0.0,0.5,0.6666666666666666,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,BetaShap (U)32,0.7268625857737585,0.6727272727272726,0.8803946785189408,0.5111111111111111,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,TMC32,0.8688780377926602,0.7454545454545454,0.847351373631059,0.5555555555555555,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,ContextCite64,0.9155057842285593,0.9151515151515152,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,KernelShap64,0.9603925939673723,0.9393939393939393,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,WSS64,0.9518869185854829,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,BetaShap (U)64,0.7302111471945599,0.7939393939393938,0.756418812754493,0.6444444444444444,0.0,0.5,0.3333333333333333,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,TMC64,0.9622486075425435,0.8666666666666665,0.8855882837698275,0.7333333333333333,1.0,0.5,0.3333333333333333,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,ContextCite100,0.9661931457415524,0.9272727272727272,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,KernelShap100,0.9777946773091621,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,WSS100,0.9764515359839474,0.9272727272727272,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,BetaShap (U)100,0.6752674269978988,0.6363636363636362,0.7666604463128727,0.5111111111111111,0.0,0.5,0.6666666666666666,0.8,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,TMC100,0.9442147805568781,0.9030303030303028,0.9104698682752708,0.7777777777777777,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
1,What is the primary defense of the creatures populating the Subterranean Caves?,LOO,0.788834868447454,0.9393939393939393,0.9565392345039883,0.8222222222222221,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
